Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Web_Visit,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Spending,Accept_Offer,Num_Purchase,Enrolled_Days,Children,Cluster
Bachelor,Married,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,42,1555,2,20,597,0,3
Bachelor,Single,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,62,861,0,23,469,1,2
Bachelor,Married,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,46,103,1,8,433,1,1
PhD,Single,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,78,634,0,19,62,0,2
Bachelor,Single,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,61,1918,0,19,182,0,2
Master,Single,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,53,131,0,10,268,2,1
Bachelor,Relationship,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,56,586,0,22,641,2,2
Basic,Married,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,32,62,1,7,218,1,1
Bachelor,Divorced,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,50,447,0,22,395,2,2
Master,Relationship,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,74,939,0,27,698,0,2
Master,Divorced,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,47,797,1,15,339,1,1
Master,Single,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,66,1143,1,16,663,1,2
Bachelor,Single,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,48,415,0,17,234,1,1
Bachelor,Married,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,51,30,0,5,216,1,1
Master,Divorced,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,56,187,0,12,185,1,1
Bachelor,Married,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,66,251,0,11,47,1,1
Bachelor,Single,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,49,237,0,12,61,1,1
Master,Relationship,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,64,91,0,8,186,2,1
Master,Single,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,35,0,6,419,3,1
PhD,Divorced,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,64,493,1,22,633,1,1
PhD,Married,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,55,971,0,28,483,1,2
Bachelor,Single,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,64,371,0,17,574,1,1
Bachelor,Single,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,49,396,0,20,181,3,2
Bachelor,Married,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,39,68,2,7,313,1,1
Master,Relationship,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,53,322,1,15,369,1,1
Master,Divorced,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,69,222,0,10,55,1,1
Master,Relationship,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,68,177,0,12,361,2,1
Bachelor,Married,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,51,45,0,6,631,1,1
Bachelor,Married,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,76,1899,2,20,165,0,3
Master,Relationship,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,48,22,0,6,313,2,1
Bachelor,Relationship,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,44,41,0,5,560,2,1
Bachelor,Relationship,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,45,1440,0,21,58,0,2
Master,Married,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,52,325,0,17,261,2,1
Bachelor,Relationship,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,51,95,0,10,269,1,1
PhD,Relationship,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,52,42,0,5,119,1,1
Master,Single,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,49,72,0,6,597,2,1
PhD,Married,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,52,20,0,7,45,1,1
Master,Married,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,68,789,0,23,334,2,2
Bachelor,Divorced,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,50,15,0,4,38,2,1
Bachelor,Divorced,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,52,59,0,8,142,1,1
Master,Divorced,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,56,908,0,22,434,1,2
PhD,Married,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,55,417,0,14,566,2,1
Bachelor,Married,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,63,289,0,15,673,2,1
Bachelor,Married,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,52,769,0,21,92,1,2
Bachelor,Married,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,71,188,0,10,69,1,1
Bachelor,Single,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,67,354,1,14,685,1,1
Master,Married,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,54,727,0,26,625,1,2
PhD,Married,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,57,146,0,11,691,2,1
Master,Relationship,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,73,319,0,16,444,1,1
Master,Married,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,71,794,0,22,194,1,2
Bachelor,Married,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,74,454,0,18,659,1,2
PhD,Divorced,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,71,152,1,11,661,2,1
PhD,Married,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,47,797,0,22,639,1,2
Bachelor,Married,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,52,1690,4,16,405,1,3
Master,Married,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,20,0,4,131,2,1
Bachelor,Married,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,80,1428,2,21,158,0,3
Bachelor,Single,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,34,209,0,11,501,1,1
Bachelor,Single,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,45,545,0,19,384,1,2
Basic,Relationship,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,58,96,0,6,529,0,1
Bachelor,Relationship,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,76,222,0,10,126,0,1
Bachelor,Married,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,61,0,7,105,3,1
Bachelor,Married,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,51,44,0,9,152,2,1
PhD,Relationship,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,52,8,0,4,79,3,1
Master,Single,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,52,817,0,23,259,0,2
Bachelor,Single,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,58,1371,1,23,595,1,2
PhD,Relationship,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,55,42,0,5,133,1,1
Bachelor,Married,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,65,60,0,5,548,0,1
Bachelor,Married,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,54,78,0,9,421,1,1
PhD,Married,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,23,0,4,442,1,1
PhD,Married,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,52,19,0,4,286,1,1
Master,Single,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,66,61,0,7,91,2,1
Bachelor,Single,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,52,449,0,14,482,0,1
Master,Married,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,37,0,5,450,1,1
Master,Divorced,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,51,38,0,5,136,1,1
Bachelor,Married,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,39,1131,2,23,192,0,3
Bachelor,Single,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,51,34,0,7,188,2,1
Bachelor,Divorced,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,57,294,0,17,242,2,2
Master,Married,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,45,48,1,6,421,2,1
Bachelor,Married,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,63,289,0,15,673,2,1
Master,Relationship,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,38,30,0,4,520,0,1
Bachelor,Married,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,60,125,0,7,67,0,1
Bachelor,Married,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,41,156,0,9,500,1,1
Bachelor,Relationship,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,72,70,0,9,346,2,1
Master,Married,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,75,22,0,4,281,2,1
Bachelor,Relationship,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,45,65,1,9,664,1,1
Master,Widow,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,76,1930,2,23,613,0,3
Bachelor,Relationship,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,78,2283,2,23,275,0,3
Bachelor,Married,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,66,310,0,13,257,0,1
Master,Married,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,53,1319,0,18,560,0,2
Bachelor,Married,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,67,879,1,26,575,1,2
PhD,Relationship,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,42,1244,0,17,247,0,2
Master,Relationship,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,51,690,0,17,98,1,2
Bachelor,Relationship,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,52,209,0,12,497,1,1
Bachelor,Married,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,59,1134,0,17,20,0,2
Bachelor,Single,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,71,1507,1,23,228,0,2
PhD,Single,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,57,57,0,6,272,1,1
PhD,Relationship,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,59,529,0,17,670,0,1
Bachelor,Relationship,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,55,1091,0,16,4,0,2
Bachelor,Divorced,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,53,180,1,11,624,1,1
Bachelor,Relationship,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,52,77,0,10,533,2,1
Bachelor,Single,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,54,2349,4,25,137,0,3
PhD,Married,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,50,534,1,18,653,0,1
Master,Widow,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,74,556,1,21,154,1,2
Bachelor,Relationship,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,65,637,0,25,314,1,2
PhD,Relationship,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,69,46,2,5,77,2,1
Bachelor,Relationship,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,46,44,0,9,11,1,1
Master,Married,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,47,0,5,356,1,1
Master,Divorced,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,61,795,0,22,374,1,2
Bachelor,Married,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,71,586,0,21,501,1,2
Bachelor,Relationship,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,72,1574,1,20,413,0,2
PhD,Married,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,74,13,0,4,141,2,1
Bachelor,Relationship,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,54,1471,0,25,529,1,2
Master,Married,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,54,65,0,8,190,2,1
Bachelor,Married,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,47,175,0,12,423,1,1
Bachelor,Single,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,58,40,0,5,428,1,1
PhD,Married,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,55,1078,3,18,666,2,3
Bachelor,Married,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,66,1115,0,21,590,1,2
Bachelor,Relationship,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,70,134,0,9,502,1,1
Master,Single,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,68,1540,0,23,583,0,2
PhD,Married,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,54,87,0,7,239,1,1
Master,Single,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,37,217,0,10,244,0,1
PhD,Married,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,63,1034,1,27,156,1,2
Bachelor,Single,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,45,1180,0,31,454,1,2
Bachelor,Relationship,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,64,819,0,23,667,1,2
Master,Relationship,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,43,32,0,5,256,1,1
Bachelor,Married,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,44,46,0,6,311,1,1
Master,Relationship,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,48,1159,0,18,696,1,2
Master,Single,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,48,860,0,25,483,1,2
Master,Relationship,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,54,1631,0,15,7,0,2
PhD,Relationship,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,78,444,1,22,19,3,2
Bachelor,Married,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,69,1910,1,29,534,1,2
Master,Relationship,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,52,380,0,18,231,1,1
PhD,Married,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,53,736,1,30,370,2,2
PhD,Divorced,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,74,269,0,15,524,2,1
Bachelor,Relationship,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,36,2524,4,29,337,0,3
Bachelor,Relationship,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,46,612,0,25,271,1,2
Bachelor,Married,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,34,75,0,8,200,1,1
Bachelor,Married,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,65,1045,0,26,154,0,2
Bachelor,Divorced,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,47,55,0,6,210,1,1
PhD,Relationship,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,55,1064,2,21,682,1,2
Bachelor,Relationship,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,65,1443,0,25,593,1,2
Bachelor,Married,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,36,1366,0,30,532,0,2
Master,Relationship,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,49,436,0,19,503,2,2
Master,Divorced,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,51,38,0,5,136,1,1
Bachelor,Married,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,47,436,1,20,681,1,1
Master,Married,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,51,747,0,32,601,2,2
PhD,Single,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,69,1396,2,22,678,0,2
Master,Married,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,50,928,1,14,101,0,2
Master,Married,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,52,642,0,26,355,2,2
Master,Relationship,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,49,1048,1,30,599,1,2
PhD,Married,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,53,943,0,24,247,0,2
Bachelor,Relationship,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,66,907,0,27,386,1,2
Bachelor,Married,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,36,1198,0,18,147,0,2
Master,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,49,120,0,11,680,2,1
Bachelor,Married,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,59,1658,0,26,581,1,2
Bachelor,Married,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,38,1638,0,22,63,0,2
Master,Relationship,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,47,73,1,7,425,0,1
Bachelor,Single,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,44,275,0,12,110,1,1
Bachelor,Married,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,62,854,0,26,578,1,2
Bachelor,Married,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,46,78,0,7,293,1,1
Master,Married,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,52,106,0,7,282,1,1
Bachelor,Single,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,54,106,1,7,595,1,1
PhD,Single,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,41,1923,1,19,391,0,2
Bachelor,Relationship,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,53,1662,0,22,399,0,2
Bachelor,Single,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,48,84,0,7,142,1,1
PhD,Married,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,51,48,0,7,54,1,1
Bachelor,Single,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,51,5,0,0,442,1,1
Bachelor,Married,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,48,733,0,32,586,2,2
PhD,Widow,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,76,1234,0,17,85,0,2
Bachelor,Relationship,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,66,112,0,9,565,2,1
PhD,Single,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,37,1658,3,15,125,0,3
Bachelor,Relationship,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,64,55,0,7,462,1,1
Master,Married,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,49,1513,1,26,565,1,2
Master,Relationship,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,66,271,1,17,410,2,1
PhD,Married,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,49,904,0,27,15,1,2
Master,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1,49,120,1,11,680,2,1
Master,Married,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,36,103,0,8,663,1,1
Master,Single,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0,36,269,0,17,632,1,1
Bachelor,Single,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,35,22,0,5,191,1,1
PhD,Widow,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,65,1156,1,16,204,0,2
PhD,Married,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0,53,1086,1,19,621,1,2
Master,Single,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,57,1128,0,28,533,1,2
Bachelor,Relationship,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,35,72,0,9,93,1,1
Master,Relationship,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,63,964,0,27,478,2,2
Bachelor,Married,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,46,1383,0,20,577,0,2
PhD,Single,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,71,18,0,4,399,3,1
Bachelor,Divorced,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,3,11,0,60,793,0,24,667,1,2
Master,Relationship,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,38,100,0,7,532,1,1
Master,Married,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,3,11,0,37,80,0,6,300,0,1
Bachelor,Single,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,3,11,1,61,167,1,8,597,0,1
Bachelor,Widow,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,3,11,0,67,677,0,20,525,1,2
Master,Married,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,49,23,0,4,457,2,1
Master,Divorced,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,3,11,0,73,92,0,7,260,1,1
Master,Married,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,3,11,0,59,641,0,16,113,0,2
Bachelor,Married,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,3,11,0,68,1106,0,17,665,1,2
Bachelor,Relationship,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,62,1033,1,14,37,0,2
Bachelor,Married,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,50,1174,0,32,686,1,2
